year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,6,30,1205,-3,1448,-4,B6,N809JB,323,JFK,LAX,309,2475,12,5
2013,6,30,1253,-7,1641,46,VX,N637VA,411,JFK,LAX,334,2475,12,53
2013,6,30,1300,0,1616,21,VX,N635VA,165,EWR,LAX,326,2454,13,0
2013,6,30,1338,-7,1643,-2,AA,N328AA,117,JFK,LAX,324,2475,13,38
2013,6,30,1355,-4,1652,17,UA,N519UA,244,EWR,LAX,309,2454,13,55
2013,6,30,1508,108,1746,98,UA,N34137,1054,EWR,LAX,312,2454,15,8
2013,6,30,1518,19,1926,81,UA,N12114,1175,JFK,LAX,327,2475,15,18
2013,6,30,1530,10,1808,-6,UA,N41135,1600,EWR,LAX,309,2454,15,30
2013,6,30,1541,-4,1902,2,AA,N335AA,133,JFK,LAX,336,2475,15,41
2013,6,30,1558,28,1933,43,DL,N195DN,95,JFK,LAX,304,2475,15,58
2013,6,30,1635,5,2013,34,B6,N789JB,423,JFK,LAX,312,2475,16,35
2013,6,30,1656,-4,2057,41,DL,N722TW,1163,JFK,LAX,316,2475,16,56
2013,6,30,1804,54,2144,89,AA,N338AA,181,JFK,LAX,320,2475,18,4
2013,6,30,1815,80,2138,93,VX,N631VA,413,JFK,LAX,319,2475,18,15
2013,6,30,1827,37,2148,59,UA,N508UA,535,JFK,LAX,316,2475,18,27
2013,6,30,1830,15,2142,2,DL,N190DN,17,JFK,LAX,312,2475,18,30
2013,6,30,1838,17,2110,-20,UA,N75851,1165,EWR,LAX,302,2454,18,38
2013,6,30,1900,30,2132,-13,AA,N3GDAA,119,EWR,LAX,310,2454,19,0
2013,6,30,1953,38,2205,-25,AA,N320AA,21,JFK,LAX,294,2475,19,53
2013,6,30,2002,41,2256,26,UA,N16217,1439,EWR,LAX,301,2454,20,2
2013,6,30,2013,78,2306,61,VX,N523VA,169,EWR,LAX,309,2454,20,13
2013,6,30,2023,235,2333,253,UA,N556UA,441,EWR,LAX,307,2454,20,23
2013,6,30,2031,30,2308,3,VX,N636VA,415,JFK,LAX,314,2475,20,31
2013,6,30,2124,59,13,49,UA,N560UA,771,JFK,LAX,313,2475,21,24
2013,6,30,2126,37,27,39,B6,N636JB,523,JFK,LAX,306,2475,21,26
2013,6,30,2212,22,102,2,AA,N327AA,185,JFK,LAX,306,2475,22,12
2013,6,30,2225,85,59,54,DL,N189DN,2363,JFK,LAX,296,2475,22,25
2013,6,30,2241,70,58,13,UA,N76503,1245,EWR,LAX,295,2454,22,41
2013,6,30,2252,325,113,269,UA,N37465,1266,EWR,LAX,302,2454,22,52
2013,6,30,,,,,UA,      ,743,EWR,LAX,,2454,,
2013,7,1,44,174,300,120,AA,N324AA,185,JFK,LAX,297,2475,0,44
2013,7,1,48,287,308,243,VX,N627VA,415,JFK,LAX,298,2475,0,48
2013,7,1,100,135,337,122,B6,N663JB,623,JFK,LAX,304,2475,1,0
2013,7,1,557,-3,828,-39,UA,N11206,1209,EWR,LAX,300,2454,5,57
2013,7,1,634,4,919,-11,UA,N33103,1402,JFK,LAX,309,2475,6,34
2013,7,1,654,-6,905,-46,B6,N653JB,23,JFK,LAX,295,2475,6,54
2013,7,1,700,0,940,-23,DL,N187DN,763,JFK,LAX,300,2475,7,0
2013,7,1,704,-2,925,-36,UA,N77430,1665,EWR,LAX,302,2454,7,4
2013,7,1,711,-4,937,-33,VX,N640VA,399,JFK,LAX,304,2475,7,11
2013,7,1,736,6,1059,34,AA,N324AA,33,JFK,LAX,306,2475,7,36
2013,7,1,812,6,1049,-20,UA,N54241,1223,EWR,LAX,304,2454,8,12
2013,7,1,833,-7,1126,-13,UA,N597UA,443,JFK,LAX,297,2475,8,33
2013,7,1,900,0,1238,42,UA,N563UA,732,EWR,LAX,299,2454,9,0
2013,7,1,902,2,1138,-15,DL,N723TW,120,JFK,LAX,302,2475,9,2
2013,7,1,912,-3,1209,-1,AA,N323AA,1,JFK,LAX,309,2475,9,12
2013,7,1,916,1,1245,30,VX,N361VA,161,EWR,LAX,291,2454,9,16
2013,7,1,928,-7,1221,0,B6,N608JB,223,JFK,LAX,295,2475,9,28
2013,7,1,940,15,1223,3,VX,N631VA,407,JFK,LAX,296,2475,9,40
2013,7,1,1029,-1,1323,-2,AA,N338AA,19,JFK,LAX,309,2475,10,29
2013,7,1,1043,11,1308,-14,UA,N39475,1444,EWR,LAX,293,2454,10,43
2013,7,1,1126,0,1431,16,UA,N508UA,703,JFK,LAX,286,2475,11,26
2013,7,1,1127,25,1328,-13,UA,N574UA,786,EWR,LAX,279,2454,11,27
2013,7,1,1155,-5,1516,26,AA,N320AA,3,JFK,LAX,298,2475,11,55
2013,7,1,1253,45,1515,23,B6,N709JB,323,JFK,LAX,292,2475,12,53
2013,7,1,1300,0,1521,-34,VX,N628VA,165,EWR,LAX,302,2454,13,0
2013,7,1,1314,14,1603,8,VX,N623VA,411,JFK,LAX,302,2475,13,14
2013,7,1,1315,-4,1530,-37,UA,N12125,1735,EWR,LAX,294,2454,13,15
2013,7,1,1355,10,1629,-16,AA,N332AA,117,JFK,LAX,305,2475,13,55
2013,7,1,1416,16,1653,7,UA,N811UA,441,EWR,LAX,292,2454,14,16
2013,7,1,1436,156,1708,136,DL,N705TW,863,JFK,LAX,303,2475,14,36
2013,7,1,1438,-2,1711,-28,UA,N595UA,841,JFK,LAX,303,2475,14,38
2013,7,1,1533,3,1857,7,DL,N194DN,95,JFK,LAX,307,2475,15,33
2013,7,1,1626,-4,1920,-19,B6,N634JB,423,JFK,LAX,296,2475,16,26
2013,7,1,1628,43,1930,30,AA,N339AA,133,JFK,LAX,310,2475,16,28
2013,7,1,1629,69,1851,37,UA,N57111,1600,EWR,LAX,298,2454,16,29
2013,7,1,1706,6,1958,-18,DL,N723TW,1163,JFK,LAX,307,2475,17,6
2013,7,1,1724,29,2012,7,VX,N636VA,413,JFK,LAX,302,2475,17,24
2013,7,1,1739,12,1957,-43,UA,N37409,1266,EWR,LAX,300,2454,17,39
2013,7,1,1803,53,2100,45,AA,N327AA,181,JFK,LAX,307,2475,18,3
2013,7,1,1803,94,2031,69,UA,N572UA,392,EWR,LAX,299,2454,18,3
2013,7,1,1831,6,2133,12,UA,N74856,1280,EWR,LAX,312,2454,18,31
2013,7,1,1834,19,2144,4,DL,N191DN,17,JFK,LAX,307,2475,18,34
2013,7,1,1834,40,2121,21,UA,N12114,1527,JFK,LAX,300,2475,18,34
2013,7,1,1840,10,2155,10,AA,N3GYAA,119,EWR,LAX,301,2454,18,40
2013,7,1,1912,2,2139,-40,UA,N76515,1666,EWR,LAX,295,2454,19,12
2013,7,1,2001,46,2229,-1,AA,N335AA,21,JFK,LAX,294,2475,20,1
2013,7,1,2027,92,2255,50,VX,N521VA,169,EWR,LAX,296,2454,20,27
2013,7,1,2104,4,2,-3,DL,N190DN,2363,JFK,LAX,298,2475,21,4
2013,7,1,2359,190,239,171,B6,N789JB,523,JFK,LAX,314,2475,23,59
2013,7,2,40,115,254,79,B6,N821JB,623,JFK,LAX,297,2475,0,40
2013,7,2,630,0,902,-21,UA,N555UA,319,JFK,LAX,307,2475,6,30
2013,7,2,659,-1,924,-27,B6,N763JB,23,JFK,LAX,302,2475,6,59
2013,7,2,700,0,950,-9,DL,N196DN,763,JFK,LAX,306,2475,7,0
2013,7,2,715,0,1003,-7,VX,N642VA,399,JFK,LAX,312,2475,7,15
2013,7,2,724,-6,1000,-25,AA,N329AA,33,JFK,LAX,296,2475,7,24
2013,7,2,757,-2,1039,-21,UA,N563UA,506,EWR,LAX,295,2454,7,57
2013,7,2,837,-3,1124,-8,UA,N505UA,443,JFK,LAX,314,2475,8,37
2013,7,2,858,-2,1134,-22,DL,N624AG,120,JFK,LAX,295,2475,8,58
2013,7,2,908,-7,1209,-1,AA,N328AA,1,JFK,LAX,302,2475,9,8
2013,7,2,921,6,1150,-25,VX,N841VA,161,EWR,LAX,300,2454,9,21
2013,7,2,925,0,1213,-7,VX,N636VA,407,JFK,LAX,313,2475,9,25
2013,7,2,956,21,1226,5,B6,N535JB,223,JFK,LAX,291,2475,9,56
2013,7,2,1013,0,1239,-17,UA,N522UA,742,EWR,LAX,300,2454,10,13
2013,7,2,1030,0,1303,-22,AA,N327AA,19,JFK,LAX,302,2475,10,30
2013,7,2,1057,-6,1322,-30,UA,N77510,1010,EWR,LAX,302,2454,10,57
2013,7,2,1132,7,1351,-23,UA,N597UA,703,JFK,LAX,300,2475,11,32
2013,7,2,1147,-13,1422,-28,AA,N335AA,3,JFK,LAX,300,2475,11,47
2013,7,2,1157,-3,1432,-20,DL,N722TW,863,JFK,LAX,313,2475,11,57
2013,7,2,1207,-1,1434,-18,B6,N556JB,323,JFK,LAX,299,2475,12,7
2013,7,2,1257,-3,1528,-27,VX,N622VA,165,EWR,LAX,303,2454,12,57
2013,7,2,1259,-1,1526,-29,VX,N637VA,411,JFK,LAX,307,2475,12,59
2013,7,2,1315,0,1534,-33,UA,N26123,1130,EWR,LAX,300,2454,13,15
2013,7,2,1340,-5,1624,-21,AA,N319AA,117,JFK,LAX,314,2475,13,40
2013,7,2,1523,3,1758,-16,UA,N14107,1600,EWR,LAX,299,2454,15,23
2013,7,2,1531,93,1746,57,UA,N77261,1116,EWR,LAX,295,2454,15,31
2013,7,2,1541,11,1910,24,DL,N193DN,95,JFK,LAX,312,2475,15,41
2013,7,2,1616,31,1916,16,AA,N338AA,133,JFK,LAX,301,2475,16,16
2013,7,2,1650,20,1954,15,B6,N630JB,423,JFK,LAX,307,2475,16,50
2013,7,2,1652,-3,1911,-29,UA,N584UA,349,EWR,LAX,298,2454,16,52
2013,7,2,1722,22,2042,26,DL,N711ZX,1163,JFK,LAX,300,2475,17,22
2013,7,2,1738,6,2017,-27,UA,N37434,1266,EWR,LAX,303,2454,17,38
2013,7,2,1746,51,2041,36,VX,N627VA,413,JFK,LAX,303,2475,17,46
2013,7,2,1805,55,2058,43,AA,N324AA,181,JFK,LAX,300,2475,18,5
2013,7,2,1813,-2,2136,1,DL,N190DN,17,JFK,LAX,350,2475,18,13
2013,7,2,1828,-2,2101,-44,AA,N3BXAA,119,EWR,LAX,300,2454,18,28
2013,7,2,1839,40,2140,42,UA,N595UA,535,JFK,LAX,306,2475,18,39
2013,7,2,1906,11,2158,-7,VX,N525VA,169,EWR,LAX,311,2454,19,6
2013,7,2,1935,20,2312,42,AA,N339AA,21,JFK,LAX,308,2475,19,35
2013,7,2,1936,9,2214,-15,UA,N815UA,483,EWR,LAX,288,2454,19,36
2013,7,2,2005,95,2327,121,UA,N515UA,242,EWR,LAX,288,2454,20,5
2013,7,2,2018,-7,2328,4,UA,N502UA,771,JFK,LAX,305,2475,20,18
2013,7,2,2034,33,2339,34,VX,N630VA,415,JFK,LAX,309,2475,20,34
2013,7,2,2131,31,35,17,DL,N196DN,2363,JFK,LAX,297,2475,21,31
2013,7,2,2156,6,47,-13,AA,N329AA,185,JFK,LAX,306,2475,21,56
2013,7,2,2214,85,127,99,B6,N708JB,523,JFK,LAX,304,2475,22,14
2013,7,3,632,2,857,-26,UA,N554UA,712,JFK,LAX,299,2475,6,32
2013,7,3,659,-1,936,-28,DL,N175DZ,763,JFK,LAX,296,2475,6,59
2013,7,3,700,0,930,-21,B6,N584JB,23,JFK,LAX,288,2475,7,0
2013,7,3,709,0,936,-23,UA,N35260,1665,EWR,LAX,301,2454,7,9
2013,7,3,712,-3,950,-20,VX,N631VA,399,JFK,LAX,303,2475,7,12
2013,7,3,729,-1,1003,-22,AA,N323AA,33,JFK,LAX,299,2475,7,29
2013,7,3,755,-4,1104,4,UA,N553UA,506,EWR,LAX,297,2454,7,55
2013,7,3,840,0,1113,-19,UA,N560UA,443,JFK,LAX,302,2475,8,40
2013,7,3,859,-1,1129,-23,DL,N718TW,120,JFK,LAX,304,2475,8,59
2013,7,3,906,-9,1129,-41,AA,N327AA,1,JFK,LAX,293,2475,9,6
2013,7,3,916,1,1139,-36,VX,N854VA,161,EWR,LAX,299,2454,9,16
2013,7,3,937,12,1213,-7,VX,N637VA,407,JFK,LAX,303,2475,9,37
2013,7,3,951,41,1202,-13,UA,N37437,1232,EWR,LAX,288,2454,9,51
2013,7,3,957,22,1215,-6,B6,N621JB,223,JFK,LAX,293,2475,9,57
2013,7,3,1009,-4,1236,-27,UA,N465UA,299,EWR,LAX,301,2454,10,9
2013,7,3,1119,-6,1344,-30,UA,N596UA,703,JFK,LAX,301,2475,11,19
2013,7,3,1154,-6,1428,-22,AA,N332AA,3,JFK,LAX,307,2475,11,54
2013,7,3,1204,4,1443,-12,DL,N722TW,863,JFK,LAX,306,2475,12,4
2013,7,3,1211,3,1458,6,B6,N526JB,323,JFK,LAX,308,2475,12,11
2013,7,3,1219,80,1447,66,UA,N575UA,371,EWR,LAX,297,2454,12,19
2013,7,3,1259,-1,1528,-27,VX,N636VA,411,JFK,LAX,310,2475,12,59
2013,7,3,1306,6,1536,-19,VX,N641VA,165,EWR,LAX,302,2454,13,6
2013,7,3,1313,-2,1540,-27,UA,N18112,1130,EWR,LAX,299,2454,13,13
2013,7,3,1340,-5,1626,-19,AA,N328AA,117,JFK,LAX,305,2475,13,40
2013,7,3,1408,7,1622,-30,UA,N37274,1211,EWR,LAX,288,2454,14,8
2013,7,3,1530,10,1756,-18,UA,N34137,1600,EWR,LAX,298,2454,15,30
2013,7,3,1554,24,1831,-19,DL,N187DN,95,JFK,LAX,296,2475,15,54
2013,7,3,1629,44,1912,12,AA,N335AA,133,JFK,LAX,300,2475,16,29
2013,7,3,1645,15,1928,-11,B6,N624JB,423,JFK,LAX,301,2475,16,45
2013,7,3,1709,-1,2003,-12,AA,N329AA,181,JFK,LAX,309,2475,17,9
2013,7,3,1719,24,1948,8,UA,N576UA,483,EWR,LAX,309,2454,17,19
2013,7,3,1728,28,2007,-11,DL,N710TW,1163,JFK,LAX,296,2475,17,28
2013,7,3,1735,40,2033,28,VX,N630VA,413,JFK,LAX,300,2475,17,35
2013,7,3,1809,10,2104,6,UA,N597UA,535,JFK,LAX,308,2475,18,9
2013,7,3,1818,43,2058,11,UA,N34460,1266,EWR,LAX,300,2454,18,18
2013,7,3,1823,8,2135,0,DL,N190DN,17,JFK,LAX,311,2475,18,23
2013,7,3,1828,-2,2122,-23,AA,N3HKAA,119,EWR,LAX,306,2454,18,28
2013,7,3,1833,3,2128,-4,UA,N33284,1165,EWR,LAX,303,2454,18,33
2013,7,3,1857,2,2145,-20,VX,N527VA,169,EWR,LAX,313,2454,18,57
2013,7,3,1912,-3,2153,-37,AA,N319AA,21,JFK,LAX,305,2475,19,12
2013,7,3,1926,16,2220,14,UA,N580UA,233,EWR,LAX,297,2454,19,26
2013,7,3,2051,26,2353,29,UA,N508UA,771,JFK,LAX,296,2475,20,51
2013,7,3,2056,-3,2336,-36,UA,N33292,1735,EWR,LAX,301,2454,20,56
2013,7,3,2113,24,2357,9,B6,N775JB,523,JFK,LAX,300,2475,21,13
2013,7,3,2157,7,51,-9,AA,N323AA,185,JFK,LAX,295,2475,21,57
2013,7,3,2158,117,52,107,VX,N634VA,415,JFK,LAX,309,2475,21,58
2013,7,3,2201,61,29,7,DL,N191DN,2363,JFK,LAX,295,2475,22,1
2013,7,3,2328,43,209,34,B6,N621JB,623,JFK,LAX,298,2475,23,28
2013,7,4,616,-3,847,-17,UA,N515UA,214,EWR,LAX,293,2454,6,16
2013,7,4,626,-4,911,-12,UA,N554UA,771,JFK,LAX,301,2475,6,26
2013,7,4,705,5,937,-14,B6,N658JB,23,JFK,LAX,296,2475,7,5
2013,7,4,708,-7,931,-39,VX,N631VA,399,JFK,LAX,295,2475,7,8
2013,7,4,741,11,1004,-21,AA,N338AA,33,JFK,LAX,295,2475,7,41
2013,7,4,802,7,1027,-36,UA,N478UA,856,EWR,LAX,303,2454,8,2
2013,7,4,836,-4,1058,-34,UA,N560UA,443,JFK,LAX,294,2475,8,36
2013,7,4,856,-4,1126,-26,DL,N721TW,120,JFK,LAX,304,2475,8,56
2013,7,4,910,-5,1132,-43,VX,N855VA,161,EWR,LAX,300,2454,9,10
2013,7,4,910,0,1126,-47,UA,N454UA,394,EWR,LAX,294,2454,9,10
2013,7,4,916,1,1208,-2,AA,N339AA,1,JFK,LAX,295,2475,9,16
2013,7,4,932,-3,1148,-33,B6,N524JB,223,JFK,LAX,295,2475,9,32
2013,7,4,945,20,1201,-19,VX,N636VA,407,JFK,LAX,294,2475,9,45
2013,7,4,1007,-6,1205,-51,UA,N563UA,510,EWR,LAX,285,2454,10,7
2013,7,4,1100,-3,1318,-27,UA,N574UA,210,EWR,LAX,296,2454,11,0
2013,7,4,1117,-8,1347,-27,UA,N597UA,703,JFK,LAX,308,2475,11,17
2013,7,4,1158,-2,1428,-22,AA,N327AA,3,JFK,LAX,300,2475,11,58
2013,7,4,1204,-4,1439,-13,B6,N625JB,323,JFK,LAX,297,2475,12,4
2013,7,4,1248,48,1531,40,DL,N717TW,863,JFK,LAX,294,2475,12,48
2013,7,4,1258,-2,1523,-32,VX,N848VA,165,EWR,LAX,302,2454,12,58
2013,7,4,1258,-2,1528,-27,VX,N637VA,411,JFK,LAX,304,2475,12,58
2013,7,4,1314,-1,1536,-31,UA,N14121,1130,EWR,LAX,300,2454,13,14
2013,7,4,1346,1,1613,-32,AA,N332AA,117,JFK,LAX,304,2475,13,46
2013,7,4,1528,8,1742,-32,UA,N13110,1600,EWR,LAX,293,2454,15,28
2013,7,4,1542,12,1807,-37,DL,N196DN,95,JFK,LAX,292,2475,15,42
2013,7,4,1543,-2,1813,-47,AA,N320AA,133,JFK,LAX,301,2475,15,43
2013,7,4,1646,16,1934,-5,B6,N517JB,423,JFK,LAX,311,2475,16,46
2013,7,4,1646,-9,1900,-47,UA,N415UA,349,EWR,LAX,300,2454,16,46
2013,7,4,1710,15,2003,-2,VX,N634VA,413,JFK,LAX,311,2475,17,10
2013,7,4,1736,26,2036,21,AA,N323AA,181,JFK,LAX,312,2475,17,36
2013,7,4,1750,21,2015,-24,UA,N849UA,242,EWR,LAX,307,2454,17,50
2013,7,4,1759,0,2037,-21,UA,N596UA,535,JFK,LAX,303,2475,17,59
2013,7,4,1818,3,2105,-27,DL,N195DN,17,JFK,LAX,308,2475,18,18
2013,7,4,1827,-3,2050,-55,AA,N3DFAA,119,EWR,LAX,301,2454,18,27
2013,7,4,1828,-1,2106,-19,UA,N75853,1439,EWR,LAX,300,2454,18,28
2013,7,4,1845,-10,2122,-43,VX,N523VA,169,EWR,LAX,313,2454,18,45
2013,7,4,1911,-4,2150,-40,AA,N328AA,21,JFK,LAX,298,2475,19,11
2013,7,4,2002,1,2247,-18,VX,N621VA,415,JFK,LAX,306,2475,20,2
2013,7,4,2046,-3,2314,-34,B6,N662JB,523,JFK,LAX,301,2475,20,46
2013,7,4,2112,12,3,-14,DL,N193DN,2363,JFK,LAX,292,2475,21,12
2013,7,4,2155,5,20,-40,AA,N338AA,185,JFK,LAX,296,2475,21,55
2013,7,4,2327,42,202,27,B6,N705JB,623,JFK,LAX,306,2475,23,27
2013,7,5,106,141,336,121,B6,N588JB,623,JFK,LAX,312,2475,1,6
2013,7,5,619,-11,851,-32,UA,N502UA,319,JFK,LAX,305,2475,6,19
2013,7,5,659,-1,946,-5,B6,N655JB,23,JFK,LAX,310,2475,6,59
2013,7,5,709,-6,944,-26,VX,N624VA,399,JFK,LAX,310,2475,7,9
2013,7,5,719,10,940,-14,UA,N75851,1209,EWR,LAX,301,2454,7,19
2013,7,5,726,-4,952,-33,AA,N327AA,33,JFK,LAX,303,2475,7,26
2013,7,5,842,2,1106,-26,UA,N595UA,443,JFK,LAX,301,2475,8,42
2013,7,5,901,1,1138,-15,DL,N702TW,120,JFK,LAX,307,2475,9,1
2013,7,5,912,12,1126,-34,UA,N580UA,506,EWR,LAX,295,2454,9,12
2013,7,5,920,5,1204,-6,AA,N328AA,1,JFK,LAX,302,2475,9,20
2013,7,5,920,-5,1146,-34,VX,N634VA,407,JFK,LAX,302,2475,9,20
2013,7,5,930,-5,1214,-7,B6,N712JB,223,JFK,LAX,318,2475,9,30
2013,7,5,1109,6,1330,-15,UA,N594UA,234,EWR,LAX,304,2454,11,9
2013,7,5,1117,-8,1330,-44,UA,N554UA,703,JFK,LAX,294,2475,11,17
2013,7,5,1153,-7,1424,-27,DL,N722TW,863,JFK,LAX,305,2475,11,53
2013,7,5,1206,-2,1444,-8,B6,N524JB,323,JFK,LAX,307,2475,12,6
2013,7,5,1228,28,1449,-1,AA,N339AA,3,JFK,LAX,301,2475,12,28
2013,7,5,1254,-6,1531,-24,VX,N636VA,411,JFK,LAX,313,2475,12,54
2013,7,5,1304,4,1532,-23,VX,N622VA,165,EWR,LAX,308,2454,13,4
2013,7,5,1307,-8,1541,-26,UA,N17139,1130,EWR,LAX,309,2454,13,7
2013,7,5,1354,9,1644,-1,AA,N324AA,117,JFK,LAX,315,2475,13,54
2013,7,5,1359,-2,1626,-26,UA,N37298,1152,EWR,LAX,310,2454,13,59
2013,7,5,1521,1,1801,-13,UA,N41140,1600,EWR,LAX,316,2454,15,21
2013,7,5,1539,9,1832,-12,DL,N187DN,95,JFK,LAX,307,2475,15,39
2013,7,5,1543,-2,1846,-14,AA,N319AA,133,JFK,LAX,316,2475,15,43
2013,7,5,1627,-3,1926,-13,B6,N606JB,423,JFK,LAX,318,2475,16,27
2013,7,5,1701,6,1939,-26,VX,N621VA,413,JFK,LAX,320,2475,17,1
2013,7,5,1709,-1,1952,-23,AA,N338AA,181,JFK,LAX,319,2475,17,9
2013,7,5,1714,39,2027,67,UA,N503UA,349,EWR,LAX,321,2454,17,14
2013,7,5,1754,19,2044,-3,UA,N39415,1266,EWR,LAX,311,2454,17,54
2013,7,5,1756,-3,2030,-28,UA,N596UA,535,JFK,LAX,313,2475,17,56
2013,7,5,1827,-3,2136,-9,AA,N3GHAA,119,EWR,LAX,318,2454,18,27
2013,7,5,1827,12,2141,9,DL,N190DN,17,JFK,LAX,317,2475,18,27
2013,7,5,1833,3,2118,-14,UA,N36280,1165,EWR,LAX,307,2454,18,33
2013,7,5,1848,-7,2136,-29,VX,N524VA,169,EWR,LAX,321,2454,18,48
2013,7,5,1905,-10,2138,-52,AA,N323AA,21,JFK,LAX,313,2475,19,5
2013,7,5,1926,16,2219,7,UA,N39423,1527,EWR,LAX,301,2454,19,26
2013,7,5,2052,3,2332,-16,B6,N746JB,523,JFK,LAX,308,2475,20,52
2013,7,5,2110,10,2347,-30,DL,N193DN,2363,JFK,LAX,306,2475,21,10
2013,7,5,2144,-6,21,-39,AA,N327AA,185,JFK,LAX,312,2475,21,44
2013,7,5,2203,98,51,87,UA,N555UA,771,JFK,LAX,317,2475,22,3
2013,7,5,2219,64,40,17,UA,N75851,1642,EWR,LAX,299,2454,22,19
2013,7,6,623,-7,918,-2,UA,N595UA,797,JFK,LAX,311,2475,6,23
2013,7,6,626,-4,905,-21,UA,N14230,1665,EWR,LAX,309,2454,6,26
2013,7,6,658,-2,947,-4,B6,N809JB,23,JFK,LAX,307,2475,6,58
2013,7,6,700,0,1000,3,DL,N723TW,763,JFK,LAX,309,2475,7,0
2013,7,6,713,-2,1002,-8,VX,N625VA,399,JFK,LAX,311,2475,7,13
2013,7,6,724,-6,959,-26,AA,N320AA,33,JFK,LAX,303,2475,7,24
2013,7,6,745,-6,1007,-52,UA,N803UA,537,EWR,LAX,303,2454,7,45
2013,7,6,825,-15,1100,-35,UA,N557UA,443,JFK,LAX,305,2475,8,25
2013,7,6,853,-7,1206,10,DL,N727TW,120,JFK,LAX,314,2475,8,53
2013,7,6,914,-1,1204,-6,AA,N332AA,1,JFK,LAX,305,2475,9,14
2013,7,6,922,-3,1201,-19,VX,N641VA,407,JFK,LAX,313,2475,9,22
2013,7,6,959,-2,1217,-38,UA,N467UA,222,EWR,LAX,299,2454,9,59
2013,7,6,1108,17,1400,25,UA,N559UA,324,EWR,LAX,300,2454,11,8
2013,7,6,1125,9,1403,-2,UA,N560UA,703,JFK,LAX,313,2475,11,25
2013,7,6,1156,-4,1419,-31,AA,N329AA,3,JFK,LAX,302,2475,11,56
2013,7,6,1156,-4,1433,-21,DL,N188DN,863,JFK,LAX,310,2475,11,56
2013,7,6,1204,-4,1451,-1,B6,N607JB,323,JFK,LAX,309,2475,12,4
2013,7,6,1259,-1,1531,-24,VX,N637VA,165,EWR,LAX,310,2454,12,59
2013,7,6,1306,6,1604,9,VX,N634VA,411,JFK,LAX,313,2475,13,6
2013,7,6,1327,-3,1623,5,UA,N19136,1199,EWR,LAX,311,2454,13,27
2013,7,6,1342,-3,1701,16,AA,N338AA,117,JFK,LAX,317,2475,13,42
2013,7,6,1501,2,1817,19,UA,N554UA,841,JFK,LAX,323,2475,15,1
2013,7,6,1530,4,1755,-25,UA,N13113,1600,EWR,LAX,308,2454,15,30
2013,7,6,1532,2,1828,-18,DL,N198DN,95,JFK,LAX,312,2475,15,32
2013,7,6,1544,68,1829,68,UA,N579UA,510,EWR,LAX,300,2454,15,44
2013,7,6,1552,7,1835,-25,AA,N339AA,133,JFK,LAX,305,2475,15,52
2013,7,6,1624,-5,1900,-32,UA,N14214,1223,EWR,LAX,314,2454,16,24
2013,7,6,1709,-1,1940,-35,AA,N327AA,181,JFK,LAX,311,2475,17,9
2013,7,6,1722,52,1959,20,B6,N593JB,423,JFK,LAX,307,2475,17,22
2013,7,6,1745,50,2015,10,VX,N626VA,413,JFK,LAX,313,2475,17,45
2013,7,6,1759,0,1958,-60,UA,N597UA,535,JFK,LAX,283,2475,17,59
2013,7,6,1823,-7,2058,-47,AA,N3HVAA,119,EWR,LAX,307,2454,18,23
2013,7,6,1830,15,2124,-11,DL,N192DN,17,JFK,LAX,317,2475,18,30
2013,7,6,1836,13,2110,-17,UA,N56859,1266,EWR,LAX,308,2454,18,36
2013,7,6,1850,-5,2118,-47,VX,N530VA,169,EWR,LAX,301,2454,18,50
2013,7,6,1941,16,2230,9,UA,N571UA,220,EWR,LAX,308,2454,19,41
2013,7,6,2046,-3,2322,-26,B6,N763JB,523,JFK,LAX,309,2475,20,46
2013,7,6,2149,-1,1,-59,AA,N320AA,185,JFK,LAX,295,2475,21,49
2013,7,6,2157,162,29,119,AA,N319AA,21,JFK,LAX,301,2475,21,57
2013,7,6,2307,22,222,47,B6,N712JB,623,JFK,LAX,308,2475,23,7
2013,7,7,11,86,301,86,B6,N627JB,623,JFK,LAX,311,2475,0,11
2013,7,7,14,197,234,155,UA,N39475,1439,EWR,LAX,304,2454,0,14
2013,7,7,647,0,921,-22,UA,N482UA,506,EWR,LAX,306,2454,6,47
2013,7,7,655,-5,918,-33,B6,N809JB,23,JFK,LAX,299,2475,6,55
2013,7,7,729,29,956,-8,DL,N194DN,763,JFK,LAX,301,2475,7,29
2013,7,7,731,1,1022,-3,AA,N329AA,33,JFK,LAX,309,2475,7,31
2013,7,7,833,-7,1124,-10,UA,N502UA,443,JFK,LAX,313,2475,8,33
2013,7,7,900,0,1125,-31,DL,N723TW,120,JFK,LAX,300,2475,9,0
2013,7,7,911,-4,1156,-14,AA,N332AA,1,JFK,LAX,302,2475,9,11
2013,7,7,915,0,1154,-21,VX,N837VA,161,EWR,LAX,310,2454,9,15
2013,7,7,937,2,1206,-15,B6,N640JB,223,JFK,LAX,300,2475,9,37
2013,7,7,943,18,1219,-1,VX,N625VA,407,JFK,LAX,318,2475,9,43
2013,7,7,1014,3,1249,-17,UA,N76515,1735,EWR,LAX,314,2454,10,14
2013,7,7,1023,-7,1257,-28,AA,N328AA,19,JFK,LAX,313,2475,10,23
2013,7,7,1024,77,1239,39,UA,N504UA,653,EWR,LAX,295,2454,10,24
